"chainid","lastupdatedate","subchainid","storeid","bikoretno","storetype","chainname","subchainname","storename","address","city","zipcode","xmldocversion","lastupdatetime","latitude","longitude","address.full","chainname_en","provider"
7290027600007,"06/07/2015",2,259,7,1,"שופרסל","שופרסל דיל","דיל גזית כ""ס- ויצמן","ויצמן 300 מתחם G","כפר סבא","4439656",NA,NA,32.178195,34.90761,"ויצמן 300 מתחם G,כפר סבא","shufersal","private"
7290027600007,"06/07/2015",2,267,7,1,"שופרסל","שופרסל דיל","דיל קצרין- חרמון","חרמון 7 א ת.","קצרין","1290000",NA,NA,32.990998,35.689865,"חרמון 7 א ת.,קצרין","shufersal","private"
7290027600007,"06/07/2015",4,269,7,1,"שופרסל","שופרסל דיל אקסטרא","דיל אקסטרה פ""ת- סגולה","הרב מסעוד אשר20א","פתח תקווה","4900519",NA,NA,32.084041,34.887762,"הרב מסעוד אשר20א,פתח תקווה","shufersal","private"
7290027600007,"06/07/2015",1,271,7,1,"שופרסל","שופרסל שלי","שלי רחובות- יעקובי","פנחס יעקובי 1","רחובות","",NA,NA,31.9699052,34.7975851,"פנחס יעקובי 1,רחובות","shufersal","private"
7290027600007,"06/07/2015",2,281,7,1,"שופרסל","שופרסל דיל","דיל מגדל העמק- המדע","שד' מדע 77","מגדל העמק","",NA,NA,32.6885169,35.2474978,"שד' מדע 77,מגדל העמק","shufersal","private"
7290027600007,"06/07/2015",2,290,7,1,"שופרסל","שופרסל דיל","דיל  פ""ת- יכין סנטר","יצחק רבין 17","פתח-תקווה","4951711",NA,NA,32.0879986,34.8611657,"יצחק רבין 17,פתח-תקווה","shufersal","private"
7290027600007,"06/07/2015",5,293,7,1,"שופרסל","יש בשכונה","יש קרית שמונה-תעשיה דרום","א.תעשיה דרומי","קרית שמונה","11021",NA,NA,33.207933,35.570246,"א.תעשיה דרומי,קרית שמונה","shufersal","private"
7290027600007,"06/07/2015",2,297,7,1,"שופרסל","שופרסל דיל","דיל חדרה- ארבע האגודות","ארבע אגודות 1","חדרה","3843101",NA,NA,32.434266,34.9092613,"ארבע אגודות 1,חדרה","shufersal","private"
7290027600007,"06/07/2015",7,299,7,1,"שופרסל","שופרסל אקספרס","אקספרס הוד השרון","","רמת גן","0",NA,NA,32.068424,34.824785,",רמת גן","shufersal","private"
7290027600007,"06/07/2015",1,302,7,1,"שופרסל","שופרסל שלי","שלי חיפה- קלר","קלר 7","חיפה","3448314",NA,NA,32.8022555,34.9829694,"קלר 7,חיפה","shufersal","private"
7290027600007,"06/07/2015",1,303,7,1,"שופרסל","שופרסל שלי","שלי טבעון- יהודה הנשיא","יהודה הנשיא","קרית טבעון","3604701",NA,NA,32.7132368,35.1275244,"יהודה הנשיא,קרית טבעון","shufersal","private"
7290027600007,"06/07/2015",7,305,7,1,"שופרסל","שופרסל אקספרס","אקספרס ת""א- יהודה המכבי","יהודה מכבי 81","תל אביב-יפו","",NA,NA,32.0941632,34.7930505,"יהודה מכבי 81,תל אביב-יפו","shufersal","private"
7290027600007,"06/07/2015",5,306,7,1,"שופרסל","יש בשכונה","יש נוה שאנן חיפה- חניתה","רח' חניתה 64","חיפה","3244411",NA,NA,32.7900282,35.0136973,"רח' חניתה 64,חיפה","shufersal","private"
7290027600007,"06/07/2015",1,310,7,1,"שופרסל","שופרסל שלי","שלי קרית חיים- דגניה","ד.דגניה 14","קרית חיים","2621019",NA,NA,32.822965,35.075443,"ד.דגניה 14,קרית חיים","shufersal","private"
7290027600007,"06/07/2015",2,312,7,1,"שופרסל","שופרסל דיל","דיל חיפה- קרית אליעזר","ככר מאירהוף","חיפה","35154",NA,NA,32.8247163,34.9828051,"ככר מאירהוף,חיפה","shufersal","private"
7290027600007,"06/07/2015",1,314,7,1,"שופרסל","שופרסל שלי","שלי חיפה- צרפת","דרך צרפת 11","חיפה","3559602",NA,NA,32.820323,34.9586101,"דרך צרפת 11,חיפה","shufersal","private"
7290027600007,"06/07/2015",1,316,7,1,"שופרסל","שופרסלשלי","שלי קרית מוצקין-שד ויצמן","ד.ויצמן 1","קרית מוצקין","2635101",NA,NA,32.838202,35.079523,"ד.ויצמן 1,קרית מוצקין","shufersal","private"
7290027600007,"06/07/2015",7,317,7,1,"שופרסל","שופרסל אקספרס","אקספרס גבעת עדה","חי 67","גבעת עדה","",NA,NA,32.4688226,34.9833654,"חי 67,גבעת עדה","shufersal","private"
7290027600007,"06/07/2015",1,319,7,1,"שופרסל","שופרסל שלי","שלי עכו- שפירא","רח.משה שפירא 28","עכו","2440929",NA,NA,32.9382011,35.0781108,"רח.משה שפירא 28,עכו","shufersal","private"
7290027600007,"06/07/2015",2,321,7,1,"שופרסל","שופרסל דיל","דיל שלומי-מרכז מסחרי","מרכז מסחרי","שלומי","2283200",NA,NA,33.072599,35.143482,"מרכז מסחרי,שלומי","shufersal","private"
7290027600007,"06/07/2015",1,323,7,1,"שופרסל","שופרסל שלי","שלי רסקו נצרת עילית-הדקל","מרכז מסחרי רסקו","נצרת עלית","1765305",NA,NA,32.72015,35.3373675,"מרכז מסחרי רסקו,נצרת עלית","shufersal","private"
7290027600007,"06/07/2015",7,324,7,1,"שופרסל","שופרסל אקספרס","אקספרס סביון- השקמה","השקמה 1","סביון","",NA,NA,32.0488467,34.8751826,"השקמה 1,סביון","shufersal","private"
7290027600007,"06/07/2015",1,326,7,1,"שופרסל","שופרסל שלי","שלי נהריה- הגעתון","רח.הרצל-שד.הגעתו","נהריה","2240029",NA,NA,33.006112,35.096424,"רח.הרצל-שד.הגעתו,נהריה","shufersal","private"
7290027600007,"06/07/2015",1,329,7,1,"שופרסל","שופרסל שלי","שלי יוקנעם עילית-היובלים","מ.מסחרי יקנעם על","יוקנעם","20692",NA,NA,9.9252007,78.1197754,"מ.מסחרי יקנעם על,יוקנעם","shufersal","private"
7290027600007,"06/07/2015",1,330,7,1,"שופרסל","שופרסל שלי","שלי חיפה- נתיב חן","נתיב חן 1,נוה שא","חיפה","3224001",NA,NA,32.7940463,34.989571,"נתיב חן 1,נוה שא,חיפה","shufersal","private"
7290027600007,"06/07/2015",1,333,7,1,"שופרסל","שופרסל שלי","שלי חיפה- אורן","רח.אורן 25 רוממה","חיפה","3473402",NA,NA,32.7847877,34.9958665,"רח.אורן 25 רוממה,חיפה","shufersal","private"
7290027600007,"06/07/2015",7,334,7,1,"שופרסל","שופרסל אקספרס","אקספרס פ""ת - שפירא","קק""ל 35","פתח תקווה","",NA,NA,32.0802251,34.8871444,"קק""ל 35,פתח תקווה","shufersal","private"
7290027600007,"06/07/2015",1,336,7,1,"שופרסל","שופרסל שלי","שלי חיפה- רמות ספיר","רח' גוט לוין 48","חיפה","3292240",NA,NA,32.7845725,35.0040314,"רח' גוט לוין 48,חיפה","shufersal","private"
7290027600007,"06/07/2015",7,338,7,1,"שופרסל","שופרסל אקספרס","אקספרס כוכב הצפון","בוני העיר 9","ת""א","",NA,NA,32.1010612,34.7834679,"בוני העיר 9,ת""א","shufersal","private"
7290027600007,"06/07/2015",7,340,7,1,"שופרסל","שופרסל אקספרס","אקספרס ת""א- זריצקי","זריצקי 4","תלאביב","",NA,NA,32.1146358,34.7910518,"זריצקי 4,תלאביב","shufersal","private"
7290027600007,"06/07/2015",7,341,7,1,"שופרסל","שופרסל אקספרס","אקספרס רמת גן- הרוא""ה","הרוא""ה 131","רמת גן","",NA,NA,32.0784385,34.8253436,"הרוא""ה 131,רמת גן","shufersal","private"
7290027600007,"06/07/2015",2,344,7,1,"שופרסל","שופרסל דיל","דיל מעלות- דרך האלוף עוז","קניון כוכב הצפון","מעלות","21020",NA,NA,33.0191729,35.2830189,"קניון כוכב הצפון,מעלות","shufersal","private"
7290027600007,"06/07/2015",7,347,7,1,"שופרסל","שופרסל אקספרס","אקספרס גדרה- דרך הפרחים","דרך הפרחים 38","גדרה","",NA,NA,31.809778,34.7846022,"דרך הפרחים 38,גדרה","shufersal","private"
7290027600007,"06/07/2015",7,348,7,1,"שופרסל","שופרסל אקספרס","אקספרס פ""ת-קק""ל","קק""ל 2","פתח תקווה","",NA,NA,32.0788817,34.8822282,"קק""ל 2,פתח תקווה","shufersal","private"
7290027600007,"06/07/2015",2,350,7,1,"שופרסל","שופרסל דיל","דיל גבעת אולגה-הרב ניסים","שד' ברוך בוארון1","גבעת אולגה","",NA,NA,32.439367,34.8834405,"שד' ברוך בוארון1,גבעת אולגה","shufersal","private"
7290027600007,"06/07/2015",2,352,7,1,"שופרסל","שופרסל דיל","דיל חיפה- קניון","כניסה דרומית לחי","חיפה","35084",NA,NA,32.7940463,34.989571,"כניסה דרומית לחי,חיפה","shufersal","private"
7290027600007,"06/07/2015",5,353,7,1,"שופרסל","יש בשכונה","יש ירושלים- מרידור","מרידור 2(פ.זאב)","ירושלים","",NA,NA,31.768319,35.21371,"מרידור 2(פ.זאב),ירושלים","shufersal","private"
7290027600007,"06/07/2015",7,354,7,1,"שופרסל","שופרסל אקספרס","'אקספרס ת""א- קינג ג'ורג","קינג ג'ורג' 58","תל אביב","",NA,NA,32.0752175,34.7761536,"קינג ג'ורג' 58,תל אביב","shufersal","private"
7290027600007,"06/07/2015",8,355,7,1,"שופרסל","אורגניק מרקט","אורגניק ת""א- אהרון בקר","אהרון בקר 8","תל אביב","",NA,NA,32.1231516,34.8164043,"אהרון בקר 8,תל אביב","shufersal","private"
7290027600007,"06/07/2015",1,357,7,1,"שופרסל","שופרסל שלי","שלי צורן קדימה- לב השרון","דרך לב השרון 422","צורן","4282300",NA,NA,32.287673,34.945224,"דרך לב השרון 422,צורן","shufersal","private"
7290027600007,"06/07/2015",2,359,7,1,"שופרסל","שופרסל דיל","דיל חיפה- גרנד קניון","שמחה גולן 54","חיפה","3299001",NA,NA,32.789711,35.0078223,"שמחה גולן 54,חיפה","shufersal","private"
7290027600007,"06/07/2015",7,360,7,1,"שופרסל","שופרסל אקספרס","אקספרס מאירוביץ ראשל""צ","מאירוביץ 17","ראשון לציון","",NA,NA,31.958613,34.808278,"מאירוביץ 17,ראשון לציון","shufersal","private"
7290027600007,"06/07/2015",2,361,7,1,"שופרסל","שופרסל דיל","דיל מגדל העמק- א ת דרומי","אזור התעשייה ב","מגדל העמק","2353021",NA,NA,32.673501,35.243444,"אזור התעשייה ב,מגדל העמק","shufersal","private"
7290027600007,"06/07/2015",1,1,7,1,"שופרסל","שופרסל שלי","שלי ת""א- בן יהודה","בן יהודה 79","תל אביב","6343504",NA,NA,32.0814564,34.7706778,"בן יהודה 79,תל אביב","shufersal","private"
7290027600007,"06/07/2015",1,3,7,1,"שופרסל","שופרסל שלי","שלי גבעתיים- סירקין","סירקין 17","גבעתיים","5325101",NA,NA,32.0782039,34.8152387,"סירקין 17,גבעתיים","shufersal","private"
7290027600007,"06/07/2015",1,7,7,1,"שופרסל","שופרסל שלי","שלי ת""א- ארלוזורוב","ארלוזרוב 53","תל אביב","6264605",NA,NA,32.0860157,34.7787874,"ארלוזרוב 53,תל אביב","shufersal","private"
7290027600007,"06/07/2015",5,12,7,1,"שופרסל","יש בשכונה","יש בני ברק- ירושלים","ירושלים  70","בני-ברק","5144404",NA,NA,32.082802,34.8263789,"ירושלים  70,בני-ברק","shufersal","private"
7290027600007,"06/07/2015",2,13,7,1,"שופרסל","שופרסל דיל","דיל בית שמש- העליה","העליה 1","בית-שמש","9902101",NA,NA,31.7498039,34.9864238,"העליה 1,בית-שמש","shufersal","private"
7290027600007,"06/07/2015",5,15,7,1,"שופרסל","יש בשכונה","יש פ""ת- רוטשילד","רוטשילד 79","פתח-תקוה","4947352",NA,NA,32.0862912,34.8821753,"רוטשילד 79,פתח-תקוה","shufersal","private"
7290027600007,"06/07/2015",1,20,7,1,"שופרסל","שופרסל שלי","שלי רחובות- הרצל","הרצל 183","רחובות","7626902",NA,NA,31.8989846,34.8102107,"הרצל 183,רחובות","shufersal","private"
7290027600007,"06/07/2015",1,23,7,1,"שופרסל","שופרסל שלי","שלי מיתר","מרכז מסחרי מיתר","מיתר","8502500",NA,NA,31.327483,34.939447,"מרכז מסחרי מיתר,מיתר","shufersal","private"
7290027600007,"06/07/2015",1,24,7,1,"שופרסל","שופרסל שלי","שלי אשדוד- הנביאים","הנביאים 3 רובע י","אשדוד","7747303",NA,NA,31.7820812,34.6485716,"הנביאים 3 רובע י,אשדוד","shufersal","private"
7290027600007,"06/07/2015",1,28,7,1,"שופרסל","שופרסל שלי","שלי ת""א- צה""ל","צה""ל 71, מרכ","תל אביב","6935139",NA,NA,32.1215323,34.8347136,"צה""ל 71, מרכ,תל אביב","shufersal","private"
7290027600007,"06/07/2015",1,30,7,1,"שופרסל","שופרסל שלי","שלי רמת גן- קריניצי","יוסף ספיר 9","רמת גן","5262209",NA,NA,32.0554193,34.8493864,"יוסף ספיר 9,רמת גן","shufersal","private"
7290027600007,"06/07/2015",1,32,7,1,"שופרסל","שופרסל שלי","שלי רמת גן- קסם","הירדן 90","רמת-גן","5224701",NA,NA,32.0610908,34.8282486,"הירדן 90,רמת-גן","shufersal","private"
7290027600007,"06/07/2015",1,36,7,1,"שופרסל","שופרסל שלי","שלי כ""ס- רוטשילד","רוטשילד 65","כפר-סבא","4420131",NA,NA,32.1768081,34.9089669,"רוטשילד 65,כפר-סבא","shufersal","private"
7290027600007,"06/07/2015",1,37,7,1,"שופרסל","שופרסל שלי","שלי ב""ש- יעלים","יעלים 34","באר-שבע","8473010",NA,NA,31.2505913,34.7794719,"יעלים 34,באר-שבע","shufersal","private"
7290027600007,"06/07/2015",1,39,7,1,"שופרסל","שופרסל שלי","שלי ת""א-ברזיל","ברזיל 15","רמת אביב א","6946025",NA,NA,32.1113539,34.796384,"ברזיל 15,רמת אביב א","shufersal","private"
7290027600007,"06/07/2015",1,40,7,1,"שופרסל","שופרסל שלי","שלי ב""ש- עומר","רותם מרכ מסחרי ע","עומר","8496500",NA,NA,31.2644842,34.8463297,"רותם מרכ מסחרי ע,עומר","shufersal","private"
7290027600007,"06/07/2015",1,43,7,1,"שופרסל","שופרסל שלי","שלי הוד השרון- הבנים","הבנים 12","הוד השרון","4526814",NA,NA,32.1558108,34.8922648,"הבנים 12,הוד השרון","shufersal","private"
7290027600007,"06/07/2015",2,46,7,1,"שופרסל","שופרסל דיל","דיל רמלה- היצירה","היצירה 1","רמלה","7255621",NA,NA,31.9316255,34.8808589,"היצירה 1,רמלה","shufersal","private"
7290027600007,"06/07/2015",1,48,7,1,"שופרסל","שופרסל שלי","שלי ת""א- רמת אביב ג","אחימאיר 1 פינת ר","תל אביב","6912601",NA,NA,32.0852999,34.7817676,"אחימאיר 1 פינת ר,תל אביב","shufersal","private"
7290027600007,"06/07/2015",1,50,7,1,"שופרסל","שופרסל שלי","שלי מבשרת ציון","שלום 75 שכונה ג","מבשרת ציון","9071425",NA,NA,31.8043227,35.1552549,"שלום 75 שכונה ג,מבשרת ציון","shufersal","private"
7290027600007,"06/07/2015",1,57,7,1,"שופרסל","שופרסל שלי","שלי רמת השרון- אוסישקין","אוסישקין 5","רמת השרון","4721005",NA,NA,32.1382101,34.8414602,"אוסישקין 5,רמת השרון","shufersal","private"
7290027600007,"06/07/2015",2,63,7,1,"שופרסל","שופרסל דיל","דיל פ""ת- בזל","בזל פינת בלטימור","פתח-תקוה","4951034",NA,NA,32.0962508,34.8671058,"בזל פינת בלטימור,פתח-תקוה","shufersal","private"
